symbol,date,close,open,low,high,volume,adjclose
^BVSP,1993-06-25,52.20000076293945,48.70000076293945,48.70000076293945,52.20000076293945,0.0,52.20000076293945
^BVSP,1993-06-28,53.599998474121094,52.20000076293945,51.0,54.79999923706055,0.0,53.599998474121094
^BVSP,1993-06-29,52.900001525878906,53.599998474121094,52.70000076293945,54.599998474121094,0.0,52.900001525878906
^BVSP,1993-06-30,53.70000076293945,52.900001525878906,52.900001525878906,54.20000076293945,0.0,53.70000076293945
^BVSP,1993-07-01,52.29999923706055,53.70000076293945,52.099998474121094,55.099998474121094,0.0,52.29999923706055
^BVSP,1993-07-02,52.29999923706055,52.29999923706055,51.70000076293945,53.599998474121094,0.0,52.29999923706055
^BVSP,1993-07-05,54.900001525878906,53.900001525878906,53.79999923706055,54.900001525878906,0.0,54.900001525878906
^BVSP,1993-07-06,56.099998474121094,55.29999923706055,55.29999923706055,56.70000076293945,0.0,56.099998474121094
^BVSP,1993-07-07,57.5,56.099998474121094,56.099998474121094,57.599998474121094,0.0,57.5
^BVSP,1993-07-08,57.099998474121094,57.5,56.400001525878906,58.0,0.0,57.099998474121094
^BVSP,1993-07-09,58.79999923706055,57.099998474121094,57.099998474121094,58.79999923706055,0.0,58.79999923706055
^BVSP,1993-07-12,59.70000076293945,58.79999923706055,58.79999923706055,60.599998474121094,0.0,59.70000076293945
^BVSP,1993-07-13,60.400001525878906,59.70000076293945,59.29999923706055,60.5,0.0,60.400001525878906
^BVSP,1993-07-14,58.0,60.400001525878906,57.79999923706055,60.400001525878906,0.0,58.0
^BVSP,1993-07-15,57.099998474121094,58.0,56.79999923706055,58.79999923706055,0.0,57.099998474121094
^BVSP,1993-07-16,58.29999923706055,57.099998474121094,56.5,58.599998474121094,0.0,58.29999923706055
^BVSP,1993-07-19,59.20000076293945,58.29999923706055,58.29999923706055,59.29999923706055,0.0,59.20000076293945
^BVSP,1993-07-20,62.29999923706055,59.20000076293945,59.20000076293945,62.29999923706055,0.0,62.29999923706055
^BVSP,1993-07-21,62.29999923706055,62.29999923706055,62.20000076293945,63.20000076293945,0.0,62.29999923706055
^BVSP,1993-07-22,61.70000076293945,62.29999923706055,60.599998474121094,62.29999923706055,0.0,61.70000076293945
^BVSP,1993-07-23,63.5,61.70000076293945,61.70000076293945,64.30000305175781,0.0,63.5
^BVSP,1993-07-26,61.79999923706055,63.5,61.5,63.70000076293945,0.0,61.79999923706055
^BVSP,1993-07-27,62.099998474121094,61.79999923706055,61.099998474121094,62.29999923706055,0.0,62.099998474121094
^BVSP,1993-07-28,63.79999923706055,62.099998474121094,62.099998474121094,64.4000015258789,0.0,63.79999923706055
^BVSP,1993-07-29,66.0999984741211,63.79999923706055,63.79999923706055,66.30000305175781,0.0,66.0999984741211
^BVSP,1993-07-30,65.5999984741211,66.0999984741211,65.5999984741211,67.4000015258789,0.0,65.5999984741211
^BVSP,1993-08-02,62.70000076293945,65.5999984741211,62.400001525878906,65.69999694824219,0.0,62.70000076293945
^BVSP,1993-08-03,62.599998474121094,62.70000076293945,61.70000076293945,63.400001525878906,0.0,62.599998474121094
^BVSP,1993-08-04,61.79999923706055,62.599998474121094,61.599998474121094,64.30000305175781,0.0,61.79999923706055
^BVSP,1993-08-05,62.70000076293945,61.79999923706055,60.599998474121094,63.099998474121094,0.0,62.70000076293945
^BVSP,1993-08-06,64.19999694824219,62.70000076293945,62.70000076293945,64.5999984741211,0.0,64.19999694824219
^BVSP,1993-08-09,64.30000305175781,64.19999694824219,63.70000076293945,65.80000305175781,0.0,64.30000305175781
^BVSP,1993-08-10,67.5,64.30000305175781,64.30000305175781,67.5,0.0,67.5
^BVSP,1993-08-11,69.9000015258789,67.5,67.5,70.0999984741211,0.0,69.9000015258789
^BVSP,1993-08-12,74.0,69.9000015258789,69.9000015258789,74.4000015258789,0.0,74.0
^BVSP,1993-08-13,72.69999694824219,74.0,72.69999694824219,75.0999984741211,0.0,72.69999694824219
^BVSP,1993-08-16,77.30000305175781,72.69999694824219,72.69999694824219,77.80000305175781,0.0,77.30000305175781
^BVSP,1993-08-17,80.19999694824219,77.30000305175781,77.30000305175781,81.19999694824219,0.0,80.19999694824219
^BVSP,1993-08-18,79.5,80.19999694824219,78.5999984741211,81.5,0.0,79.5
^BVSP,1993-08-19,85.0999984741211,79.5,79.5,85.19999694824219,0.0,85.0999984741211
^BVSP,1993-08-20,88.30000305175781,85.0999984741211,85.0999984741211,89.19999694824219,0.0,88.30000305175781
^BVSP,1993-08-23,89.9000015258789,88.30000305175781,87.30000305175781,90.0999984741211,0.0,89.9000015258789
^BVSP,1993-08-24,90.5999984741211,89.9000015258789,88.4000015258789,92.0999984741211,0.0,90.5999984741211
^BVSP,1993-08-25,91.5,90.5999984741211,90.5,92.0999984741211,0.0,91.5
^BVSP,1993-08-26,97.30000305175781,91.5,91.5,97.30000305175781,0.0,97.30000305175781
^BVSP,1993-08-27,97.30000305175781,97.30000305175781,96.9000015258789,99.80000305175781,0.0,97.30000305175781
^BVSP,1993-08-30,99.80000305175781,97.30000305175781,95.30000305175781,100.0999984741211,0.0,99.80000305175781
^BVSP,1993-08-31,96.4000015258789,99.80000305175781,96.30000305175781,99.80000305175781,0.0,96.4000015258789
^BVSP,1993-09-01,102.5999984741211,96.4000015258789,96.4000015258789,103.0999984741211,0.0,102.5999984741211
^BVSP,1993-09-02,109.9000015258789,102.5999984741211,102.5999984741211,110.0999984741211,0.0,109.9000015258789
^BVSP,1993-09-03,111.80000305175781,109.9000015258789,108.30000305175781,111.9000015258789,0.0,111.80000305175781
^BVSP,1993-09-06,116.19999694824219,111.80000305175781,111.80000305175781,116.19999694824219,0.0,116.19999694824219
^BVSP,1993-09-08,117.5,116.19999694824219,116.19999694824219,122.4000015258789,0.0,117.5
^BVSP,1993-09-09,118.19999694824219,117.5,116.0999984741211,118.80000305175781,0.0,118.19999694824219
^BVSP,1993-09-10,123.0999984741211,120.5999984741211,120.5999984741211,123.69999694824219,0.0,123.0999984741211
^BVSP,1993-09-13,123.19999694824219,123.0999984741211,121.19999694824219,126.80000305175781,0.0,123.19999694824219
^BVSP,1993-09-14,120.30000305175781,123.19999694824219,118.5,123.4000015258789,0.0,120.30000305175781
^BVSP,1993-09-15,124.0,120.30000305175781,119.5,124.0,0.0,124.0
^BVSP,1993-09-16,127.80000305175781,124.0,124.0,129.3000030517578,0.0,127.80000305175781
^BVSP,1993-09-17,138.89999389648438,127.80000305175781,127.80000305175781,139.1999969482422,0.0,138.89999389648438
^BVSP,1993-09-20,138.10000610351562,138.89999389648438,136.6999969482422,141.39999389648438,0.0,138.10000610351562
^BVSP,1993-09-21,134.6999969482422,138.10000610351562,133.8000030517578,139.10000610351562,0.0,134.6999969482422
^BVSP,1993-09-22,136.1999969482422,134.6999969482422,133.0,139.39999389648438,0.0,136.1999969482422
^BVSP,1993-09-23,143.0,136.1999969482422,136.1999969482422,143.1999969482422,0.0,143.0
^BVSP,1993-09-24,142.6999969482422,143.0,141.5,149.39999389648438,0.0,142.6999969482422
^BVSP,1993-09-27,139.10000610351562,142.6999969482422,139.10000610351562,142.6999969482422,0.0,139.10000610351562
^BVSP,1993-09-28,143.8000030517578,139.10000610351562,139.10000610351562,143.89999389648438,0.0,143.8000030517578
^BVSP,1993-09-29,147.39999389648438,143.89999389648438,143.89999389648438,149.39999389648438,0.0,147.39999389648438
^BVSP,1993-09-30,146.60000610351562,147.39999389648438,146.5,150.3000030517578,0.0,146.60000610351562
^BVSP,1993-10-01,148.3000030517578,146.60000610351562,146.60000610351562,150.3000030517578,0.0,148.3000030517578
^BVSP,1993-10-04,147.1999969482422,148.3000030517578,147.1999969482422,150.10000610351562,0.0,147.1999969482422
^BVSP,1993-10-05,153.39999389648438,147.1999969482422,147.1999969482422,153.8000030517578,0.0,153.39999389648438
^BVSP,1993-10-06,157.8000030517578,153.39999389648438,152.1999969482422,159.39999389648438,0.0,157.8000030517578
^BVSP,1993-10-07,167.0,157.8000030517578,157.8000030517578,167.5,0.0,167.0
^BVSP,1993-10-08,172.89999389648438,167.0,167.0,173.5,0.0,172.89999389648438
^BVSP,1993-10-11,180.6999969482422,172.89999389648438,172.89999389648438,181.0,0.0,180.6999969482422
^BVSP,1993-10-13,184.60000610351562,180.6999969482422,180.6999969482422,187.6999969482422,0.0,184.60000610351562
^BVSP,1993-10-14,187.0,184.60000610351562,183.89999389648438,207.0,0.0,187.0
^BVSP,1993-10-15,189.39999389648438,187.0,185.6999969482422,189.89999389648438,0.0,189.39999389648438
^BVSP,1993-10-18,171.39999389648438,189.39999389648438,171.39999389648438,190.39999389648438,0.0,171.39999389648438
^BVSP,1993-10-19,176.6999969482422,171.39999389648438,163.1999969482422,179.39999389648438,0.0,176.6999969482422
^BVSP,1993-10-20,166.0,176.6999969482422,162.8000030517578,176.6999969482422,0.0,166.0
^BVSP,1993-10-21,150.3000030517578,161.10000610351562,149.8000030517578,165.1999969482422,0.0,150.3000030517578
^BVSP,1993-10-22,166.89999389648438,150.3000030517578,150.3000030517578,167.6999969482422,0.0,166.89999389648438
^BVSP,1993-10-25,156.10000610351562,166.89999389648438,155.60000610351562,166.89999389648438,0.0,156.10000610351562
^BVSP,1993-10-26,164.3000030517578,156.10000610351562,156.10000610351562,164.39999389648438,0.0,164.3000030517578
^BVSP,1993-10-27,179.8000030517578,164.3000030517578,164.3000030517578,179.8000030517578,0.0,179.8000030517578
^BVSP,1993-10-28,177.5,179.8000030517578,174.60000610351562,183.10000610351562,0.0,177.5
^BVSP,1993-10-29,184.39999389648438,177.5,174.8000030517578,185.1999969482422,0.0,184.39999389648438
^BVSP,1993-11-01,203.60000610351562,184.39999389648438,184.39999389648438,203.60000610351562,0.0,203.60000610351562
^BVSP,1993-11-03,201.5,203.60000610351562,197.8000030517578,205.60000610351562,0.0,201.5
^BVSP,1993-11-04,198.10000610351562,201.5,196.39999389648438,206.5,0.0,198.10000610351562
^BVSP,1993-11-05,201.5,198.10000610351562,194.39999389648438,201.8000030517578,0.0,201.5
^BVSP,1993-11-08,212.89999389648438,201.5,199.89999389648438,214.39999389648438,0.0,212.89999389648438
^BVSP,1993-11-09,213.39999389648438,212.89999389648438,210.3000030517578,220.6999969482422,0.0,213.39999389648438
^BVSP,1993-11-10,228.3000030517578,213.39999389648438,213.39999389648438,228.5,0.0,228.3000030517578
^BVSP,1993-11-11,232.8000030517578,228.3000030517578,228.3000030517578,234.3000030517578,0.0,232.8000030517578
^BVSP,1993-11-12,235.89999389648438,232.8000030517578,232.8000030517578,241.5,0.0,235.89999389648438
^BVSP,1993-11-16,239.3000030517578,235.89999389648438,234.8000030517578,239.60000610351562,0.0,239.3000030517578
^BVSP,1993-11-17,250.5,239.3000030517578,239.3000030517578,251.89999389648438,0.0,250.5
^BVSP,1993-11-18,251.3000030517578,250.5,249.1999969482422,258.20001220703125,0.0,251.3000030517578
^BVSP,1993-11-19,249.8000030517578,251.3000030517578,249.6999969482422,253.8000030517578,0.0,249.8000030517578
^BVSP,1993-11-22,247.39999389648438,249.8000030517578,247.0,252.10000610351562,0.0,247.39999389648438
^BVSP,1993-11-23,258.3999938964844,247.39999389648438,247.39999389648438,258.3999938964844,0.0,258.3999938964844
^BVSP,1993-11-24,270.1000061035156,258.3999938964844,258.3999938964844,273.6000061035156,0.0,270.1000061035156
^BVSP,1993-11-25,276.3999938964844,270.1000061035156,268.3999938964844,276.6000061035156,0.0,276.3999938964844
^BVSP,1993-11-26,282.20001220703125,276.3999938964844,276.3999938964844,287.0,0.0,282.20001220703125
^BVSP,1993-11-29,276.5,282.20001220703125,275.1000061035156,282.70001220703125,0.0,276.5
^BVSP,1993-11-30,274.0,276.5,270.0,278.20001220703125,0.0,274.0
^BVSP,1993-12-01,267.0,274.0,266.79998779296875,278.70001220703125,0.0,267.0
^BVSP,1993-12-02,271.70001220703125,267.0,266.79998779296875,273.0,0.0,271.70001220703125
^BVSP,1993-12-03,288.70001220703125,271.70001220703125,271.70001220703125,289.79998779296875,0.0,288.70001220703125
^BVSP,1993-12-06,296.20001220703125,288.70001220703125,288.70001220703125,296.20001220703125,0.0,296.20001220703125
^BVSP,1993-12-07,293.0,296.20001220703125,289.8999938964844,298.0,0.0,293.0
^BVSP,1993-12-08,291.20001220703125,293.0,290.1000061035156,297.3999938964844,0.0,291.20001220703125
^BVSP,1993-12-09,284.70001220703125,291.20001220703125,283.6000061035156,291.20001220703125,0.0,284.70001220703125
^BVSP,1993-12-10,290.6000061035156,284.70001220703125,284.70001220703125,295.1000061035156,0.0,290.6000061035156
^BVSP,1993-12-13,294.29998779296875,290.6000061035156,287.0,294.29998779296875,0.0,294.29998779296875
^BVSP,1993-12-14,304.8999938964844,294.29998779296875,294.29998779296875,307.20001220703125,0.0,304.8999938964844
^BVSP,1993-12-15,301.20001220703125,304.8999938964844,301.20001220703125,312.20001220703125,0.0,301.20001220703125
^BVSP,1993-12-16,304.29998779296875,301.20001220703125,300.3999938964844,307.6000061035156,0.0,304.29998779296875
^BVSP,1993-12-17,309.3999938964844,304.29998779296875,304.1000061035156,311.6000061035156,0.0,309.3999938964844
^BVSP,1993-12-20,310.0,309.3999938964844,308.79998779296875,316.20001220703125,0.0,310.0
^BVSP,1993-12-21,329.70001220703125,310.0,310.0,329.70001220703125,0.0,329.70001220703125
^BVSP,1993-12-22,343.3999938964844,329.70001220703125,329.70001220703125,344.70001220703125,0.0,343.3999938964844
^BVSP,1993-12-23,349.20001220703125,343.3999938964844,343.3999938964844,350.8999938964844,0.0,349.20001220703125
^BVSP,1993-12-27,359.29998779296875,349.20001220703125,349.20001220703125,360.70001220703125,0.0,359.29998779296875
^BVSP,1993-12-28,360.3999938964844,359.29998779296875,356.1000061035156,364.70001220703125,0.0,360.3999938964844
^BVSP,1993-12-29,373.6000061035156,360.3999938964844,360.3999938964844,373.70001220703125,0.0,373.6000061035156
^BVSP,1993-12-30,375.5,373.6000061035156,373.6000061035156,378.6000061035156,0.0,375.5
^BVSP,1994-01-03,380.1000061035156,375.5,373.3999938964844,380.1000061035156,0.0,380.1000061035156
^BVSP,1994-01-04,400.6000061035156,380.1000061035156,380.1000061035156,400.6000061035156,0.0,400.6000061035156
^BVSP,1994-01-05,421.1000061035156,400.6000061035156,400.6000061035156,435.70001220703125,0.0,421.1000061035156
^BVSP,1994-01-06,444.20001220703125,421.1000061035156,421.1000061035156,446.5,0.0,444.20001220703125
^BVSP,1994-01-07,476.3999938964844,444.20001220703125,444.20001220703125,476.6000061035156,0.0,476.3999938964844
^BVSP,1994-01-10,495.3999938964844,476.3999938964844,476.3999938964844,501.5,0.0,495.3999938964844
^BVSP,1994-01-11,501.3999938964844,495.3999938964844,490.0,509.3999938964844,0.0,501.3999938964844
^BVSP,1994-01-12,536.4000244140625,501.3999938964844,501.3999938964844,536.4000244140625,0.0,536.4000244140625
^BVSP,1994-01-13,561.7000122070312,536.4000244140625,531.2000122070312,567.2000122070312,0.0,561.7000122070312
^BVSP,1994-01-14,551.0999755859375,561.7000122070312,546.5,574.2999877929688,0.0,551.0999755859375
^BVSP,1994-01-17,598.0999755859375,551.0999755859375,551.0999755859375,601.7000122070312,0.0,598.0999755859375
^BVSP,1994-01-18,605.7000122070312,598.0999755859375,592.2000122070312,635.7999877929688,0.0,605.7000122070312
^BVSP,1994-01-19,642.0,605.7000122070312,595.5,642.0,0.0,642.0
^BVSP,1994-01-20,689.7000122070312,642.0,642.0,691.0999755859375,0.0,689.7000122070312
^BVSP,1994-01-21,689.2000122070312,689.7000122070312,674.5,713.2999877929688,0.0,689.2000122070312
^BVSP,1994-01-24,689.5999755859375,689.2000122070312,668.4000244140625,699.5,0.0,689.5999755859375
^BVSP,1994-01-26,704.9000244140625,689.5999755859375,687.7000122070312,719.2999877929688,0.0,704.9000244140625
^BVSP,1994-01-27,684.5,704.9000244140625,659.5999755859375,739.9000244140625,0.0,684.5
^BVSP,1994-01-28,689.2000122070312,684.5,660.0,694.7999877929688,0.0,689.2000122070312
^BVSP,1994-01-31,740.5999755859375,689.2000122070312,689.2000122070312,741.7000122070312,0.0,740.5999755859375
^BVSP,1994-02-01,826.9000244140625,740.5999755859375,740.5999755859375,827.5,0.0,826.9000244140625
^BVSP,1994-02-02,823.0999755859375,826.9000244140625,819.7999877929688,866.5999755859375,0.0,823.0999755859375
^BVSP,1994-02-03,798.4000244140625,823.0999755859375,794.0,827.2999877929688,0.0,798.4000244140625
^BVSP,1994-02-04,821.2999877929688,798.4000244140625,798.4000244140625,827.5,0.0,821.2999877929688
^BVSP,1994-02-07,848.7000122070312,821.2999877929688,820.2999877929688,849.5,0.0,848.7000122070312
^BVSP,1994-02-08,888.0,848.7000122070312,848.7000122070312,897.7000122070312,0.0,888.0
^BVSP,1994-02-09,904.7000122070312,888.0,888.0,918.9000244140625,0.0,904.7000122070312
^BVSP,1994-02-10,1000.9000244140625,904.7000122070312,904.5,1001.2000122070312,0.0,1000.9000244140625
^BVSP,1994-02-11,1035.4000244140625,1000.9000244140625,1000.9000244140625,1047.699951171875,0.0,1035.4000244140625
^BVSP,1994-02-17,1040.9000244140625,1035.4000244140625,1035.4000244140625,1078.5999755859375,0.0,1040.9000244140625
^BVSP,1994-02-18,944.9000244140625,1040.9000244140625,944.2000122070312,1051.199951171875,0.0,944.9000244140625
^BVSP,1994-02-21,928.5999755859375,944.9000244140625,920.0,995.9000244140625,0.0,928.5999755859375
^BVSP,1994-02-22,1053.699951171875,928.5999755859375,928.5999755859375,1053.699951171875,0.0,1053.699951171875
^BVSP,1994-02-23,1063.0,1053.699951171875,1040.699951171875,1116.0,0.0,1063.0
^BVSP,1994-02-24,998.0,1063.0,975.2000122070312,1089.9000244140625,0.0,998.0
^BVSP,1994-02-25,1008.2999877929688,998.0,998.0,1057.0999755859375,0.0,1008.2999877929688
^BVSP,1994-02-28,1053.9000244140625,1008.2999877929688,1008.2999877929688,1069.800048828125,0.0,1053.9000244140625
^BVSP,1994-03-01,1073.300048828125,1053.9000244140625,1053.9000244140625,1123.5999755859375,0.0,1073.300048828125
^BVSP,1994-03-02,1021.5,1073.300048828125,1013.7999877929688,1073.300048828125,0.0,1021.5
^BVSP,1994-03-03,1045.800048828125,1021.5,1021.5,1074.5999755859375,0.0,1045.800048828125
^BVSP,1994-03-04,1114.0,1045.800048828125,1045.800048828125,1117.9000244140625,0.0,1114.0
^BVSP,1994-03-07,1193.9000244140625,1114.0,1113.0999755859375,1194.0,0.0,1193.9000244140625
^BVSP,1994-03-08,1204.5,1193.9000244140625,1184.199951171875,1216.800048828125,0.0,1204.5
^BVSP,1994-03-09,1260.199951171875,1204.5,1198.4000244140625,1263.4000244140625,0.0,1260.199951171875
^BVSP,1994-03-10,1266.9000244140625,1260.199951171875,1260.199951171875,1322.699951171875,0.0,1266.9000244140625
^BVSP,1994-03-11,1268.699951171875,1266.9000244140625,1263.0,1292.800048828125,0.0,1268.699951171875
^BVSP,1994-03-14,1329.699951171875,1268.699951171875,1268.699951171875,1330.0,0.0,1329.699951171875
^BVSP,1994-03-15,1350.9000244140625,1329.699951171875,1329.699951171875,1372.199951171875,0.0,1350.9000244140625
^BVSP,1994-03-16,1408.4000244140625,1350.9000244140625,1350.9000244140625,1419.699951171875,0.0,1408.4000244140625
^BVSP,1994-03-17,1393.800048828125,1408.4000244140625,1362.5,1439.699951171875,0.0,1393.800048828125
^BVSP,1994-03-18,1331.800048828125,1393.800048828125,1323.699951171875,1425.199951171875,0.0,1331.800048828125
^BVSP,1994-03-21,1270.800048828125,1331.800048828125,1250.199951171875,1331.800048828125,0.0,1270.800048828125
^BVSP,1994-03-22,1353.5,1270.800048828125,1270.800048828125,1353.5,0.0,1353.5
^BVSP,1994-03-23,1415.699951171875,1353.5,1342.0999755859375,1415.699951171875,0.0,1415.699951171875
^BVSP,1994-03-24,1376.5999755859375,1415.699951171875,1341.4000244140625,1415.699951171875,0.0,1376.5999755859375
^BVSP,1994-03-25,1459.0999755859375,1376.5999755859375,1376.5999755859375,1464.300048828125,0.0,1459.0999755859375
^BVSP,1994-03-28,1469.300048828125,1459.0999755859375,1459.0999755859375,1542.199951171875,0.0,1469.300048828125
^BVSP,1994-03-29,1440.800048828125,1469.300048828125,1417.0999755859375,1482.300048828125,0.0,1440.800048828125
^BVSP,1994-03-30,1515.5999755859375,1440.800048828125,1440.800048828125,1516.199951171875,0.0,1515.5999755859375
^BVSP,1994-04-04,1355.0,1515.5999755859375,1355.0,1515.5999755859375,0.0,1355.0
^BVSP,1994-04-05,1428.0,1355.0,1354.800048828125,1445.300048828125,0.0,1428.0
^BVSP,1994-04-06,1435.5,1428.0,1413.4000244140625,1485.800048828125,0.0,1435.5
^BVSP,1994-04-07,1474.9000244140625,1435.5,1423.699951171875,1477.699951171875,0.0,1474.9000244140625
^BVSP,1994-04-08,1537.4000244140625,1474.9000244140625,1474.9000244140625,1566.800048828125,0.0,1537.4000244140625
^BVSP,1994-04-11,1659.5999755859375,1537.4000244140625,1537.4000244140625,1661.0999755859375,0.0,1659.5999755859375
^BVSP,1994-04-12,1648.9000244140625,1659.5999755859375,1647.9000244140625,1686.0,0.0,1648.9000244140625
^BVSP,1994-04-13,1552.699951171875,1648.9000244140625,1550.699951171875,1678.199951171875,0.0,1552.699951171875
^BVSP,1994-04-14,1506.199951171875,1552.699951171875,1473.699951171875,1564.800048828125,0.0,1506.199951171875
^BVSP,1994-04-15,1443.4000244140625,1506.199951171875,1437.9000244140625,1538.800048828125,0.0,1443.4000244140625
^BVSP,1994-04-18,1401.0999755859375,1443.4000244140625,1374.699951171875,1503.5999755859375,0.0,1401.0999755859375
^BVSP,1994-04-19,1345.5999755859375,1401.0999755859375,1339.199951171875,1432.4000244140625,0.0,1345.5999755859375
^BVSP,1994-04-20,1283.800048828125,1345.5999755859375,1280.199951171875,1407.5999755859375,0.0,1283.800048828125
^BVSP,1994-04-22,1420.300048828125,1283.800048828125,1283.800048828125,1421.5,0.0,1420.300048828125
^BVSP,1994-04-25,1551.5999755859375,1420.300048828125,1419.0,1585.300048828125,0.0,1551.5999755859375
^BVSP,1994-04-26,1583.9000244140625,1551.5999755859375,1551.5999755859375,1607.0999755859375,0.0,1583.9000244140625
^BVSP,1994-04-27,1605.199951171875,1583.9000244140625,1531.800048828125,1605.199951171875,0.0,1605.199951171875
^BVSP,1994-04-28,1672.699951171875,1605.199951171875,1605.199951171875,1685.0999755859375,0.0,1672.699951171875
^BVSP,1994-04-29,1708.4000244140625,1672.800048828125,1666.0999755859375,1732.5999755859375,0.0,1708.4000244140625
^BVSP,1994-05-02,1725.699951171875,1708.4000244140625,1706.199951171875,1740.4000244140625,0.0,1725.699951171875
^BVSP,1994-05-03,1648.4000244140625,1725.699951171875,1644.199951171875,1750.9000244140625,0.0,1648.4000244140625
^BVSP,1994-05-04,1573.800048828125,1648.4000244140625,1542.300048828125,1653.300048828125,0.0,1573.800048828125
^BVSP,1994-05-05,1447.9000244140625,1573.800048828125,1445.300048828125,1578.699951171875,0.0,1447.9000244140625
^BVSP,1994-05-06,1510.300048828125,1447.9000244140625,1325.5,1510.300048828125,0.0,1510.300048828125
^BVSP,1994-05-09,1421.800048828125,1510.300048828125,1414.9000244140625,1563.300048828125,0.0,1421.800048828125
